item_id,category,region,date,stock_level,demand,supply,is_scarce,potentially_scarce,conversion_rate,experience_score,dispute_amount,win_amount,recouped_amount,tag_status,net_loss,spike_indicator,supply_demand_ratio
ITEM03271,Home Appliances,North,2023-06-14,38,705,347,Yes,No,0.17,1,292.49,258.89,80.74,Flagged,-47.13999999999997,No,0.4915014164305949
ITEM03272,Toys,North,2023-01-31,396,145,121,No,No,0.28,5,144.37,207.31,92.58,Reviewed,-155.51999999999998,No,0.8287671232876712
ITEM03273,Home Appliances,Central,2023-01-17,458,449,305,No,No,0.34,1,18.63,136.56,31.8,Flagged,-149.73000000000002,No,0.6777777777777778
ITEM03274,Toys,East,2023-05-17,166,198,358,No,No,0.32,7,386.75,20.29,233.09,Resolved,133.36999999999998,No,1.7989949748743719
ITEM03275,Groceries,West,2023-12-31,10,845,140,Yes,Yes,0.28,9,672.61,379.68,18.55,Resolved,274.38,No,0.16548463356973994
ITEM03276,Apparel,West,2023-11-16,109,880,198,Yes,Yes,0.47,6,391.79,362.26,210.71,Flagged,-181.17999999999998,No,0.22474460839954596
ITEM03277,Home Appliances,West,2023-11-09,496,136,79,No,No,0.78,4,808.75,282.98,189.63,Escalated,336.14,No,0.5766423357664233
ITEM03278,Apparel,South,2023-06-14,15,537,511,Yes,No,0.18,6,181.57,486.97,13.62,Flagged,-319.02000000000004,No,0.949814126394052
ITEM03279,Apparel,South,2023-10-08,32,174,684,Yes,Yes,0.79,1,169.72,433.57,248.67,Reviewed,-512.52,No,3.9085714285714284
ITEM03280,Apparel,West,2023-08-11,232,157,434,No,Yes,0.5,4,266.33,281.32,172.42,Resolved,-187.41,No,2.7468354430379747
ITEM03281,Groceries,Central,2023-05-02,488,118,798,No,Yes,0.63,6,54.28,460.28,215.86,Reviewed,-621.86,No,6.705882352941177
ITEM03282,Electronics,South,2023-03-19,187,501,841,Yes,No,0.75,2,839.06,279.82,175.84,Escalated,383.4,No,1.6752988047808766
ITEM03283,Home Appliances,South,2023-11-09,223,287,686,No,Yes,0.34,3,134.95,418.78,72.95,Resolved,-356.78,No,2.3819444444444446
ITEM03284,Electronics,North,2023-11-23,58,238,695,Yes,Yes,0.86,4,380.06,250.69,91.13,Resolved,38.24000000000001,No,2.907949790794979
ITEM03285,Electronics,North,2023-03-29,457,242,567,No,Yes,0.17,6,462.97,403.2,299.19,Flagged,-239.41999999999996,No,2.3333333333333335
ITEM03286,Electronics,Central,2023-04-23,50,207,944,Yes,Yes,0.52,3,234.9,223.48,242.13,Flagged,-230.70999999999998,No,4.538461538461538
ITEM03287,Apparel,South,2023-04-10,270,320,422,No,No,0.3,1,884.57,285.77,251.49,Reviewed,347.31000000000006,No,1.3146417445482865
ITEM03288,Toys,South,2023-10-30,463,244,246,No,No,0.43,6,735.76,97.95,77.69,Flagged,560.1199999999999,No,1.0040816326530613
ITEM03289,Apparel,East,2023-08-27,42,957,239,Yes,Yes,0.46,8,28.14,309.14,234.63,Resolved,-515.63,No,0.24947807933194155
ITEM03290,Apparel,Central,2023-12-12,26,609,852,Yes,No,0.83,8,438.66,398.97,102.94,Flagged,-63.25,No,1.3967213114754098
ITEM03291,Electronics,Central,2023-04-21,55,475,945,Yes,No,0.45,4,137.78,418.82,98.82,Resolved,-379.85999999999996,No,1.9852941176470589
ITEM03292,Apparel,East,2023-03-31,120,104,797,No,Yes,0.66,6,638.95,384.5,94.15,Flagged,160.30000000000004,No,7.59047619047619
ITEM03293,Electronics,East,2023-05-19,112,487,128,Yes,Yes,0.86,1,493.26,5.55,32.68,Flagged,455.03,No,0.26229508196721313
ITEM03294,Toys,North,2023-05-15,315,667,596,Yes,No,0.5,6,808.51,466.27,31.17,Resolved,311.07,No,0.8922155688622755
ITEM03295,Home Appliances,Central,2023-01-12,114,866,865,Yes,No,0.43,1,684.15,29.18,207.88,Reviewed,447.09000000000003,No,0.9976931949250288
ITEM03296,Electronics,Central,2023-09-01,108,833,931,Yes,No,0.88,4,818.53,354.62,151.97,Reviewed,311.93999999999994,No,1.1163069544364508
ITEM03297,Toys,East,2023-07-01,479,971,922,Yes,No,0.76,9,876.33,411.05,243.2,Resolved,222.08000000000004,No,0.948559670781893
ITEM03298,Home Appliances,West,2023-07-14,453,659,121,No,Yes,0.85,6,180.64,383.54,235.29,Reviewed,-438.19000000000005,No,0.18333333333333332
ITEM03299,Groceries,West,2023-12-28,174,915,92,Yes,Yes,0.42,4,583.56,385.96,102.94,Reviewed,94.65999999999997,No,0.10043668122270742
ITEM03300,Electronics,North,2023-05-02,111,262,852,Yes,Yes,0.66,10,159.18,111.82,40.09,Escalated,7.27000000000001,No,3.2395437262357416
ITEM03301,Electronics,West,2023-02-22,99,847,182,Yes,Yes,0.3,4,243.35,43.42,83.48,Resolved,116.45,No,0.21462264150943397
ITEM03302,Groceries,West,2023-12-22,7,859,848,Yes,No,0.79,4,227.44,236.71,163.87,Flagged,-173.14000000000001,No,0.986046511627907
ITEM03303,Groceries,West,2023-06-22,446,464,155,No,Yes,0.85,10,353.11,315.85,240.27,Flagged,-203.01000000000002,No,0.3333333333333333
ITEM03304,Electronics,South,2023-06-28,472,516,720,No,No,0.31,7,787.87,412.19,133.77,Escalated,241.91,No,1.3926499032882012
ITEM03305,Groceries,North,2023-10-20,134,608,406,Yes,No,0.18,9,317.37,176.25,178.18,Resolved,-37.06,No,0.6666666666666666
ITEM03306,Apparel,East,2023-02-28,250,711,57,Yes,Yes,0.26,6,745.11,411.97,166.06,Flagged,167.07999999999998,No,0.0800561797752809
ITEM03307,Home Appliances,West,2023-02-23,336,120,823,No,Yes,0.61,7,0.81,250.78,64.54,Reviewed,-314.51,No,6.801652892561983
ITEM03308,Home Appliances,South,2023-09-14,239,713,392,Yes,No,0.32,4,578.62,393.08,131.74,Flagged,53.80000000000001,No,0.5490196078431373
ITEM03309,Home Appliances,West,2023-09-02,221,616,486,Yes,No,0.61,5,281.2,113.47,199.1,Resolved,-31.370000000000005,No,0.7876823338735819
ITEM03310,Apparel,South,2023-05-29,385,296,129,No,No,0.38,9,741.88,382.51,15.02,Flagged,344.35,No,0.43434343434343436
ITEM03311,Groceries,North,2023-10-11,144,760,605,Yes,No,0.83,8,991.1,106.37,180.31,Escalated,704.4200000000001,Yes,0.7950065703022339
ITEM03312,Toys,West,2023-01-16,376,444,738,No,No,0.46,10,532.29,40.5,269.82,Escalated,221.96999999999997,No,1.658426966292135
ITEM03313,Groceries,South,2023-06-25,3,429,441,Yes,No,0.5,2,532.92,392.96,274.26,Reviewed,-134.3,No,1.0255813953488373
ITEM03314,Electronics,Central,2023-01-28,281,477,625,No,No,0.38,8,974.42,390.63,255.31,Escalated,328.47999999999996,No,1.3075313807531381
ITEM03315,Home Appliances,Central,2023-05-09,333,310,949,No,Yes,0.16,3,359.23,55.1,65.94,Flagged,238.19,No,3.0514469453376205
ITEM03316,Groceries,South,2023-08-11,327,259,337,No,No,0.49,2,396.29,212.82,257.68,Flagged,-74.20999999999998,No,1.2961538461538462
ITEM03317,Toys,West,2023-09-01,196,757,870,Yes,No,0.72,2,696.62,15.52,33.37,Reviewed,647.73,No,1.1477572559366755
ITEM03318,Electronics,West,2023-12-20,388,669,162,No,Yes,0.86,4,493.2,360.99,96.83,Reviewed,35.37999999999998,No,0.2417910447761194
ITEM03319,Apparel,North,2023-08-26,127,453,880,Yes,No,0.16,1,768.88,389.47,119.12,Reviewed,260.28999999999996,No,1.9383259911894273
ITEM03320,Apparel,North,2023-08-20,260,339,931,No,Yes,0.74,5,411.36,335.58,61.81,Resolved,13.970000000000027,No,2.738235294117647
ITEM03321,Toys,East,2023-11-22,90,178,769,No,Yes,0.31,7,688.92,263.37,262.16,Resolved,163.38999999999993,No,4.29608938547486
ITEM03322,Electronics,North,2023-04-02,324,251,275,No,No,0.76,2,770.12,68.02,220.86,Resolved,481.24,No,1.0912698412698412
ITEM03323,Home Appliances,West,2023-01-03,258,616,382,Yes,No,0.37,5,642.82,493.72,214.28,Escalated,-65.17999999999998,No,0.6191247974068071
ITEM03324,Groceries,East,2023-03-22,421,482,466,No,No,0.19,4,202.19,128.08,278.22,Flagged,-204.11000000000004,No,0.9648033126293996
ITEM03325,Electronics,North,2023-02-13,93,792,327,Yes,No,0.59,6,516.24,419.3,228.32,Escalated,-131.38,No,0.4123581336696091
ITEM03326,Apparel,South,2023-06-04,256,451,944,No,No,0.82,1,966.47,38.19,128.34,Flagged,799.9399999999999,Yes,2.088495575221239
ITEM03327,Toys,Central,2023-01-24,135,300,848,Yes,Yes,0.25,1,104.25,95.44,39.9,Escalated,-31.089999999999996,No,2.8172757475083055
ITEM03328,Toys,North,2023-04-09,12,232,841,Yes,Yes,0.12,2,705.19,343.67,248.45,Reviewed,113.07000000000005,No,3.609442060085837
ITEM03329,Groceries,North,2023-06-20,467,733,52,No,Yes,0.81,4,788.12,20.98,214.08,Resolved,553.06,No,0.07084468664850137
ITEM03330,Toys,South,2023-05-28,197,268,594,No,No,0.66,1,675.03,3.58,181.68,Flagged,489.7699999999999,No,2.20817843866171
ITEM03331,Toys,West,2023-05-03,497,965,527,No,No,0.75,5,112.62,307.79,223.54,Flagged,-418.71000000000004,No,0.5455486542443064
ITEM03332,Electronics,South,2023-04-22,177,490,459,Yes,No,0.15,6,74.78,336.96,226.5,Flagged,-488.67999999999995,No,0.9348268839103869
ITEM03333,Home Appliances,North,2023-05-10,111,957,356,Yes,Yes,0.81,10,506.7,354.59,222.8,Escalated,-70.69,No,0.37160751565762007
ITEM03334,Groceries,West,2023-03-09,263,484,263,No,No,0.44,4,321.01,431.97,136.22,Escalated,-247.18000000000004,No,0.5422680412371134
ITEM03335,Electronics,East,2023-12-13,413,919,79,Yes,Yes,0.82,7,390.51,158.5,160.33,Flagged,71.67999999999998,No,0.08586956521739131
ITEM03336,Home Appliances,North,2023-11-12,368,197,468,No,Yes,0.15,5,272.82,43.35,240.96,Reviewed,-11.490000000000009,No,2.3636363636363638
ITEM03337,Electronics,South,2023-08-05,423,893,586,Yes,No,0.81,9,819.68,198.85,278.7,Reviewed,342.12999999999994,No,0.6554809843400448
ITEM03338,Electronics,East,2023-04-06,78,476,77,Yes,Yes,0.64,9,850.04,127.15,154.75,Reviewed,568.14,No,0.16142557651991615
ITEM03339,Toys,Central,2023-05-25,377,879,658,Yes,No,0.54,4,16.32,479.16,207.91,Resolved,-670.75,No,0.7477272727272727
ITEM03340,Home Appliances,East,2023-02-02,255,937,136,Yes,Yes,0.15,10,813.32,100.41,152.18,Flagged,560.73,No,0.14498933901918976
ITEM03341,Groceries,South,2023-10-13,73,439,75,Yes,Yes,0.65,6,673.36,349.95,125.07,Reviewed,198.34000000000003,No,0.17045454545454544
ITEM03342,Groceries,East,2023-01-05,382,630,169,No,Yes,0.58,2,454.39,461.17,234.23,Flagged,-241.01000000000002,No,0.26782884310618066
ITEM03343,Home Appliances,South,2023-04-28,160,231,762,No,Yes,0.68,2,82.75,334.71,44.32,Reviewed,-296.28,No,3.2844827586206895
ITEM03344,Toys,North,2023-05-20,200,707,441,Yes,No,0.67,3,668.69,33.2,133.4,Flagged,502.09000000000003,No,0.6228813559322034
ITEM03345,Apparel,West,2023-08-18,368,309,406,No,No,0.45,10,263.37,463.06,176.54,Resolved,-376.23,No,1.3096774193548386
ITEM03346,Electronics,Central,2023-06-09,307,104,402,No,Yes,0.26,2,549.68,74.05,212.37,Flagged,263.25999999999993,No,3.8285714285714287
ITEM03347,Toys,West,2023-10-21,376,476,64,No,Yes,0.84,9,221.77,99.89,265.29,Reviewed,-143.41000000000003,No,0.13417190775681342
ITEM03348,Home Appliances,West,2023-09-06,32,739,354,Yes,No,0.84,4,877.85,364.41,48.4,Flagged,465.0400000000001,No,0.4783783783783784
ITEM03349,Electronics,West,2023-09-30,72,153,303,Yes,No,0.27,5,349.13,246.33,124.3,Escalated,-21.500000000000014,No,1.9675324675324675
ITEM03350,Groceries,South,2023-07-05,461,597,672,No,No,0.6,2,686.7,389.01,68.18,Reviewed,229.51000000000005,No,1.1237458193979932
ITEM03351,Apparel,South,2023-12-31,351,297,569,No,No,0.26,8,493.53,82.22,164.48,Flagged,246.82999999999996,No,1.9093959731543624
ITEM03352,Groceries,Central,2023-02-09,292,540,902,No,No,0.79,8,914.34,428.33,61.35,Reviewed,424.66,No,1.66728280961183
ITEM03353,Home Appliances,South,2023-08-12,197,817,689,Yes,No,0.18,7,227.9,152.09,71.94,Flagged,3.8700000000000045,No,0.8422982885085575
ITEM03354,Electronics,South,2023-06-01,324,279,235,No,No,0.89,7,955.3,260.67,36.41,Resolved,658.2199999999999,No,0.8392857142857143
ITEM03355,Home Appliances,South,2023-05-20,387,340,436,No,No,0.59,7,752.34,56.77,169.5,Resolved,526.07,No,1.278592375366569
ITEM03356,Electronics,South,2023-05-08,315,885,954,Yes,No,0.12,8,701.05,175.54,240.29,Reviewed,285.22,No,1.0767494356659142
ITEM03357,Toys,North,2023-12-17,239,419,549,No,No,0.81,4,840.58,180.21,37.59,Reviewed,622.78,No,1.3071428571428572
ITEM03358,Apparel,Central,2023-05-27,463,600,63,No,Yes,0.65,6,651.68,483.43,238.06,Reviewed,-69.81000000000006,No,0.1048252911813644
ITEM03359,Toys,South,2023-10-12,73,749,279,Yes,Yes,0.66,8,110.17,415.51,289.55,Flagged,-594.89,No,0.372
ITEM03360,Toys,Central,2023-08-06,30,122,140,Yes,No,0.32,8,698.42,28.9,143.36,Resolved,526.16,No,1.1382113821138211
ITEM03361,Home Appliances,East,2023-08-08,478,731,453,No,No,0.37,4,437.72,142.83,160.47,Resolved,134.42,No,0.6188524590163934
ITEM03362,Apparel,North,2023-05-25,13,726,554,Yes,No,0.83,1,553.51,103.36,228.62,Reviewed,221.52999999999997,No,0.7620357634112792
ITEM03363,Electronics,South,2023-11-25,204,693,53,Yes,Yes,0.61,2,408.33,159.45,225.36,Reviewed,23.519999999999982,No,0.07636887608069164
ITEM03364,Electronics,North,2023-10-04,315,807,713,Yes,No,0.11,4,171.11,6.56,32.42,Resolved,132.13,No,0.8824257425742574
ITEM03365,Groceries,North,2023-08-30,67,279,268,Yes,No,0.36,9,484.79,391.05,248.49,Flagged,-154.75,No,0.9571428571428572
ITEM03366,Electronics,East,2023-03-01,127,963,637,Yes,No,0.58,3,62.84,69.19,32.8,Flagged,-39.14999999999999,No,0.6607883817427386
ITEM03367,Home Appliances,Central,2023-04-08,493,274,845,No,Yes,0.22,5,53.71,101.36,169.89,Reviewed,-217.54,No,3.0727272727272728
ITEM03368,Toys,North,2023-11-27,25,297,916,Yes,Yes,0.18,1,533.21,328.04,150.8,Flagged,54.370000000000005,No,3.0738255033557045
ITEM03369,Toys,West,2023-06-30,407,637,265,No,No,0.15,5,180.31,315.22,248.2,Escalated,-383.11,No,0.4153605015673981
ITEM03370,Toys,East,2023-04-24,183,553,208,Yes,Yes,0.6,1,623.64,413.07,40.69,Escalated,169.88,No,0.37545126353790614
ITEM03371,Apparel,West,2023-04-13,136,198,812,No,Yes,0.36,6,190.94,68.54,193.46,Resolved,-71.06000000000002,No,4.080402010050252
ITEM03372,Electronics,East,2023-12-02,290,844,628,Yes,No,0.4,1,805.23,110.04,268.47,Escalated,426.72,No,0.7431952662721893
ITEM03373,Home Appliances,West,2023-11-15,105,526,783,Yes,No,0.15,2,146.26,438.11,165.69,Resolved,-457.54,No,1.4857685009487667
ITEM03374,Apparel,West,2023-02-26,462,552,753,No,No,0.69,9,443.96,333.07,259.79,Escalated,-148.90000000000003,No,1.3616636528028934
ITEM03375,Groceries,North,2023-10-12,23,290,780,Yes,Yes,0.71,3,465.74,39.47,265.03,Escalated,161.24,No,2.6804123711340204
ITEM03376,Home Appliances,North,2023-05-09,414,677,422,No,No,0.76,9,620.13,46.99,75.86,Escalated,497.28,No,0.6224188790560472
ITEM03377,Home Appliances,East,2023-11-11,338,857,66,Yes,Yes,0.62,4,402.27,266.7,263.97,Escalated,-128.40000000000003,No,0.07692307692307693
ITEM03378,Home Appliances,Central,2023-03-27,449,598,951,No,No,0.72,5,656.82,375.32,204.69,Escalated,76.81000000000006,No,1.5876460767946579
ITEM03379,Toys,North,2023-07-19,193,715,544,Yes,No,0.56,7,766.48,321.68,258.16,Resolved,186.64,No,0.7597765363128491
ITEM03380,Home Appliances,North,2023-03-12,168,290,668,No,No,0.49,4,122.87,338.99,79.31,Escalated,-295.43,No,2.29553264604811
ITEM03381,Electronics,South,2023-12-11,35,240,515,Yes,No,0.31,10,73.39,286.0,113.59,Escalated,-326.20000000000005,No,2.136929460580913
ITEM03382,Home Appliances,North,2023-04-08,100,790,493,Yes,No,0.14,10,677.46,440.68,180.84,Flagged,55.940000000000026,No,0.6232616940581542
ITEM03383,Toys,Central,2023-10-27,33,872,788,Yes,No,0.33,6,853.33,448.46,226.18,Reviewed,178.69000000000005,No,0.9026345933562429
ITEM03384,Home Appliances,South,2023-06-25,376,274,130,No,No,0.65,9,479.76,302.79,294.79,Resolved,-117.82000000000005,No,0.4727272727272727
ITEM03385,Groceries,West,2023-08-21,38,519,828,Yes,No,0.84,8,632.53,365.64,20.52,Resolved,246.36999999999998,No,1.5923076923076922
ITEM03386,Groceries,West,2023-03-16,210,775,215,Yes,Yes,0.3,1,298.1,231.23,162.51,Escalated,-95.63999999999996,No,0.2770618556701031
ITEM03387,Toys,South,2023-05-23,229,533,406,Yes,No,0.64,6,874.51,134.67,164.41,Resolved,575.4300000000001,No,0.7602996254681648
ITEM03388,Electronics,South,2023-01-23,278,539,283,No,No,0.48,9,771.5,318.12,271.78,Resolved,181.60000000000002,No,0.524074074074074
ITEM03389,Electronics,South,2023-06-30,79,630,211,Yes,Yes,0.6,3,587.18,407.57,70.78,Flagged,108.82999999999996,No,0.33438985736925514
ITEM03390,Apparel,East,2023-02-14,237,631,224,Yes,Yes,0.1,3,306.6,131.29,47.78,Resolved,127.53000000000003,No,0.35443037974683544
ITEM03391,Toys,Central,2023-04-02,171,898,721,Yes,No,0.2,10,438.06,312.96,144.73,Resolved,-19.629999999999967,No,0.8020022246941045
ITEM03392,Home Appliances,Central,2023-09-26,325,460,412,No,No,0.27,5,279.46,311.28,217.81,Reviewed,-249.63,No,0.8937093275488069
ITEM03393,Toys,West,2023-02-03,441,850,425,No,No,0.81,9,431.52,459.41,291.58,Escalated,-319.47,No,0.4994124559341951
ITEM03394,Apparel,West,2023-06-15,58,545,746,Yes,No,0.13,3,49.78,379.64,171.54,Resolved,-501.4,No,1.3663003663003663
ITEM03395,Toys,West,2023-03-11,409,655,223,No,Yes,0.56,5,105.65,405.65,217.65,Reviewed,-517.65,No,0.3399390243902439
ITEM03396,Toys,North,2023-12-30,21,807,287,Yes,Yes,0.84,5,217.22,285.47,83.52,Escalated,-151.77000000000004,No,0.3551980198019802
ITEM03397,Apparel,West,2023-07-15,364,806,212,Yes,Yes,0.62,8,904.0,363.85,202.93,Resolved,337.21999999999997,No,0.26270136307311026
ITEM03398,Electronics,South,2023-05-13,366,456,967,No,No,0.49,2,465.4,122.41,72.78,Flagged,270.21000000000004,No,2.1159737417943107
ITEM03399,Home Appliances,West,2023-09-04,343,956,961,Yes,No,0.41,8,480.57,289.83,148.67,Flagged,42.07000000000002,No,1.0041797283176594
ITEM03400,Apparel,South,2023-06-17,237,660,287,Yes,No,0.6,1,528.72,331.15,13.97,Escalated,183.60000000000005,No,0.4341906202723147
ITEM03401,Groceries,East,2023-10-04,295,158,667,No,Yes,0.48,5,500.19,416.9,97.05,Reviewed,-13.759999999999977,No,4.19496855345912
ITEM03402,Electronics,North,2023-06-05,340,743,679,Yes,No,0.66,3,86.21,82.85,234.54,Escalated,-231.18,No,0.9126344086021505
ITEM03403,Groceries,North,2023-01-23,93,984,281,Yes,Yes,0.59,5,323.5,163.38,20.35,Resolved,139.77,No,0.28527918781725886
ITEM03404,Electronics,Central,2023-07-19,243,266,637,No,Yes,0.55,9,67.48,395.72,95.56,Reviewed,-423.8,No,2.385767790262172
ITEM03405,Home Appliances,East,2023-10-02,10,746,566,Yes,No,0.87,1,69.63,217.12,51.21,Flagged,-198.70000000000002,No,0.7576974564926372
ITEM03406,Home Appliances,South,2023-02-19,116,700,779,Yes,No,0.77,6,77.22,242.22,188.24,Escalated,-353.24,No,1.1112696148359487
ITEM03407,Toys,East,2023-07-05,264,882,843,Yes,No,0.59,10,897.44,309.64,223.13,Resolved,364.6700000000001,No,0.9546998867497168
ITEM03408,Groceries,North,2023-01-20,11,362,894,Yes,Yes,0.53,6,218.97,363.6,32.97,Flagged,-177.60000000000002,No,2.4628099173553717
ITEM03409,Electronics,South,2023-04-26,153,530,969,Yes,No,0.68,7,67.32,144.14,156.89,Reviewed,-233.70999999999998,No,1.8248587570621468
ITEM03410,Home Appliances,East,2023-04-02,37,727,285,Yes,Yes,0.74,10,2.86,431.96,204.44,Flagged,-633.54,No,0.3914835164835165
ITEM03411,Apparel,North,2023-12-15,498,295,372,No,No,0.34,10,613.26,182.09,296.97,Escalated,134.19999999999993,No,1.2567567567567568
ITEM03412,Home Appliances,South,2023-12-05,130,453,593,Yes,No,0.63,5,616.98,130.44,65.36,Resolved,421.18,No,1.3061674008810573
ITEM03413,Apparel,South,2023-02-22,381,985,456,Yes,No,0.21,7,264.94,349.78,22.06,Reviewed,-106.89999999999998,No,0.46247464503042596
ITEM03414,Electronics,North,2023-05-03,224,719,226,Yes,Yes,0.44,2,280.07,179.93,77.37,Flagged,22.769999999999982,No,0.3138888888888889
ITEM03415,Home Appliances,South,2023-12-07,142,973,549,Yes,No,0.85,2,338.19,253.18,168.22,Flagged,-83.21000000000001,No,0.5636550308008214
ITEM03416,Home Appliances,North,2023-12-04,430,146,168,No,No,0.36,10,354.1,165.15,189.95,Flagged,-0.9999999999999716,No,1.1428571428571428
ITEM03417,Electronics,West,2023-09-22,388,852,239,Yes,Yes,0.22,8,777.0,426.74,113.6,Flagged,236.66,No,0.2801875732708089
ITEM03418,Home Appliances,West,2023-01-04,53,408,663,Yes,No,0.22,6,939.6,249.83,130.18,Escalated,559.5899999999999,No,1.6210268948655258
ITEM03419,Apparel,South,2023-06-18,23,329,414,Yes,No,0.41,5,588.21,32.71,164.37,Escalated,391.13,No,1.2545454545454546
ITEM03420,Home Appliances,South,2023-10-08,394,510,535,No,No,0.28,3,392.03,28.35,46.66,Flagged,317.02,No,1.0469667318982387
ITEM03421,Groceries,North,2023-10-17,120,856,128,Yes,Yes,0.44,4,294.79,182.42,288.56,Escalated,-176.18999999999997,No,0.14935822637106183
ITEM03422,Toys,South,2023-03-14,118,415,371,Yes,No,0.68,8,829.49,203.8,201.96,Escalated,423.73,No,0.8918269230769231
ITEM03423,Apparel,Central,2023-05-17,160,861,188,Yes,Yes,0.81,10,90.08,18.69,156.37,Resolved,-84.98,No,0.21809744779582366
ITEM03424,Groceries,West,2023-12-04,470,176,385,No,No,0.19,7,433.19,426.22,219.61,Flagged,-212.64000000000004,No,2.175141242937853
ITEM03425,Electronics,South,2023-09-13,73,161,451,Yes,Yes,0.71,9,665.3,253.29,29.7,Flagged,382.31,No,2.7839506172839505
ITEM03426,Apparel,South,2023-05-21,184,670,275,Yes,No,0.18,3,250.56,273.93,235.99,Flagged,-259.36,No,0.4098360655737705
ITEM03427,Toys,East,2023-07-27,435,337,315,No,No,0.4,6,134.56,325.9,57.82,Flagged,-249.15999999999997,No,0.9319526627218935
ITEM03428,Toys,South,2023-09-17,191,800,382,Yes,No,0.9,7,651.79,108.79,24.03,Escalated,518.97,No,0.4769038701622971
ITEM03429,Electronics,Central,2023-09-20,426,667,273,No,No,0.15,2,599.54,261.46,265.4,Resolved,72.68,No,0.4086826347305389
ITEM03430,Electronics,West,2023-09-28,219,177,621,No,Yes,0.12,4,619.29,111.43,210.76,Resolved,297.09999999999997,No,3.4887640449438204
ITEM03431,Apparel,East,2023-02-07,486,833,825,No,No,0.37,1,978.21,207.64,11.5,Resolved,759.07,Yes,0.9892086330935251
ITEM03432,Home Appliances,North,2023-07-22,120,658,609,Yes,No,0.86,4,323.0,313.42,279.47,Flagged,-269.89000000000004,No,0.9241274658573596
ITEM03433,Electronics,North,2023-08-12,208,749,642,Yes,No,0.12,2,985.82,117.93,299.41,Escalated,568.48,No,0.856
ITEM03434,Home Appliances,West,2023-12-13,383,515,858,No,No,0.28,7,46.86,441.79,185.56,Resolved,-580.49,No,1.6627906976744187
ITEM03435,Groceries,North,2023-02-21,299,123,940,No,Yes,0.58,1,40.41,146.85,43.93,Reviewed,-150.37,No,7.580645161290323
